"Seats in Municipal Councils by region, party and election year"

"0761 Lessebo","The Moderate Party",4,4,5,6,6,5,6,6,7,6,6,7,6,6,8
"0761 Lessebo","The Centre Party",9,9,7,6,5,5,5,5,4,6,6,5,5,5,3
"0761 Lessebo","The Liberal Party",2,2,2,1,2,2,2,1,1,3,1,1,0,0,0
"0761 Lessebo","The Christian Democratic Party",0,0,1,1,1,1,2,0,1,0,0,0,0,1,3
"0761 Lessebo","The Green Party",..,..,..,0,1,1,0,2,2,0,1,2,1,1,0
"0761 Lessebo","The Social Democratic Party",23,23,22,24,22,23,22,24,19,21,17,16,16,15,13
"0761 Lessebo","The Left Party",3,3,4,3,4,4,3,3,7,5,3,2,2,2,3
"0761 Lessebo","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,1,2,5,5,5
"0761 Lessebo","Other Parties",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"0763 Tingsryd","The Moderate Party",8,8,9,11,10,8,9,9,12,11,13,11,8,6,7
"0763 Tingsryd","The Centre Party",19,20,18,16,14,15,16,16,10,12,9,11,10,9,5
"0763 Tingsryd","The Liberal Party",2,2,3,1,3,2,2,1,1,2,1,1,0,0,0
"0763 Tingsryd","The Christian Democratic Party",0,1,1,1,1,1,3,1,5,4,2,2,1,3,3
"0763 Tingsryd","The Green Party",..,..,..,1,1,2,1,2,2,1,1,2,1,0,0
"0763 Tingsryd","The Social Democratic Party",15,16,16,17,18,17,15,18,14,14,12,11,13,13,13
"0763 Tingsryd","The Left Party",2,2,2,2,2,1,1,2,3,2,1,1,2,2,2
"0763 Tingsryd","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,1,2,5,6,11
"0763 Tingsryd","Other Parties",3,0,0,0,0,3,2,0,2,3,1,0,1,2,0
"0764 Alvesta","The Moderate Party",7,7,9,9,10,8,8,7,8,7,9,12,10,10,10
"0764 Alvesta","The Centre Party",18,18,15,14,13,12,12,11,9,11,8,6,7,7,6
"0764 Alvesta","The Liberal Party",3,3,4,2,4,4,2,1,1,3,2,1,1,1,0
"0764 Alvesta","The Christian Democratic Party",1,1,1,2,1,2,4,2,5,4,3,2,2,2,3
"0764 Alvesta","The Green Party",..,..,..,0,0,2,1,1,1,1,1,2,2,1,0
"0764 Alvesta","The Social Democratic Party",18,18,18,20,19,19,13,16,15,14,14,12,14,14,14
"0764 Alvesta","The Left Party",2,2,2,2,2,2,1,2,3,3,2,2,2,2,2
"0764 Alvesta","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,1,3,7,7,8
"0764 Alvesta","Other Parties",0,0,0,0,0,0,8,9,7,6,9,9,4,5,6
"0765 Älmhult","The Moderate Party",7,7,9,10,10,8,10,9,9,9,8,9,7,8,9
"0765 Älmhult","The Centre Party",13,14,14,12,12,12,13,11,11,8,9,9,8,9,6
"0765 Älmhult","The Liberal Party",2,2,3,2,4,3,3,2,2,4,3,1,1,2,0
"0765 Älmhult","The Christian Democratic Party",1,1,1,2,1,2,3,2,4,4,3,2,2,2,2
"0765 Älmhult","The Green Party",..,..,..,0,1,3,0,2,1,1,1,2,2,1,1
"0765 Älmhult","The Social Democratic Party",19,19,20,21,19,19,18,21,18,21,15,15,15,12,15
"0765 Älmhult","The Left Party",1,1,2,2,2,2,1,2,3,2,1,1,2,2,2
"0765 Älmhult","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,1,2,4,5,6
"0765 Älmhult","Other Parties",6,5,0,0,0,0,1,0,1,0,0,0,0,0,0
"0767 Markaryd","The Moderate Party",5,5,6,8,8,7,6,5,5,5,3,3,2,2,3
"0767 Markaryd","The Centre Party",16,15,14,12,10,10,9,7,5,5,3,2,2,2,2
"0767 Markaryd","The Liberal Party",3,4,4,2,4,3,2,1,1,1,1,0,0,0,0
"0767 Markaryd","The Christian Democratic Party",2,2,2,2,2,3,4,2,6,10,17,16,16,15,13
"0767 Markaryd","The Green Party",..,..,..,1,2,3,1,2,1,0,1,1,1,0,0
"0767 Markaryd","The Social Democratic Party",20,21,21,22,21,21,13,16,14,17,13,11,10,9,9
"0767 Markaryd","The Left Party",3,2,2,2,2,2,1,1,2,1,0,0,0,0,1
"0767 Markaryd","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,1,2,4,7,7
"0767 Markaryd","Other Parties",0,0,0,0,0,0,3,5,5,0,0,0,0,0,0
"0780 Växjö","The Moderate Party",10,11,13,15,15,12,15,15,16,13,16,20,19,18,17
"0780 Växjö","The Centre Party",20,18,14,12,9,9,9,8,6,6,6,5,6,5,3
"0780 Växjö","The Liberal Party",4,6,6,2,7,7,6,3,2,5,4,4,2,3,2
"0780 Växjö","The Christian Democratic Party",1,0,2,2,0,2,4,2,6,5,4,2,2,3,3
"0780 Växjö","The Green Party",..,..,..,2,2,4,2,3,2,3,3,5,4,3,2
"0780 Växjö","The Social Democratic Party",24,24,22,23,22,21,17,22,20,22,20,19,20,19,22
"0780 Växjö","The Left Party",2,2,4,5,6,6,6,8,9,7,6,4,4,5,5
"0780 Växjö","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,2,2,4,5,7
"0780 Växjö","Other Parties",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"0781 Ljungby","The Moderate Party",7,7,8,9,9,6,8,7,8,7,9,11,10,13,14
"0781 Ljungby","The Centre Party",18,19,15,14,13,14,12,11,8,9,8,8,7,6,4
"0781 Ljungby","The Liberal Party",4,4,5,3,5,4,4,3,2,4,3,2,2,1,0
"0781 Ljungby","The Christian Democratic Party",2,2,2,2,2,2,4,2,4,3,3,2,2,3,3
"0781 Ljungby","The Green Party",..,..,..,1,1,3,1,2,2,2,1,2,2,1,1
"0781 Ljungby","The Social Democratic Party",16,16,17,18,17,17,15,17,15,15,15,15,15,12,13
"0781 Ljungby","The Left Party",2,1,2,2,2,3,3,4,5,4,3,3,3,3,3
"0781 Ljungby","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,0,2,5,8,10
"0781 Ljungby","Other Parties",0,0,0,0,0,0,2,3,5,5,7,4,3,2,1
"0821 Högsby","The Moderate Party",6,5,6,6,6,5,6,5,5,3,5,4,3,4,3
"0821 Högsby","The Centre Party",12,13,11,9,10,10,11,11,9,10,11,11,8,7,5
"0821 Högsby","The Liberal Party",2,2,2,1,2,2,1,1,1,1,1,0,0,0,0
"0821 Högsby","The Christian Democratic Party",2,2,2,2,2,2,3,2,3,5,3,3,3,3,5
"0821 Högsby","The Green Party",..,..,..,0,0,1,1,2,2,1,1,1,1,0,0
"0821 Högsby","The Social Democratic Party",17,17,18,21,19,19,17,18,16,18,16,17,13,12,10
"0821 Högsby","The Left Party",2,2,2,2,2,2,2,2,4,2,1,1,1,1,1
"0821 Högsby","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,2,4,6,8,7
"0821 Högsby","Other Parties",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"0834 Torsås","The Moderate Party",7,7,8,7,8,5,6,5,4,4,4,4,3,3,3
"0834 Torsås","The Centre Party",17,16,14,15,13,14,15,12,13,11,9,11,10,8,6
"0834 Torsås","The Liberal Party",2,2,2,2,3,2,2,1,1,1,1,1,2,2,1
"0834 Torsås","The Christian Democratic Party",2,2,2,2,2,2,3,1,3,3,2,2,1,2,2
"0834 Torsås","The Green Party",..,..,..,0,0,2,2,3,2,2,1,1,1,0,1
"0834 Torsås","The Social Democratic Party",13,13,15,15,15,15,12,12,10,13,10,12,11,11,10
"0834 Torsås","The Left Party",0,0,0,0,0,1,1,1,2,1,1,1,1,1,2
"0834 Torsås","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,0,1,6,7,10
"0834 Torsås","Other Parties",0,1,0,0,0,0,0,0,0,0,7,2,0,1,0
"0840 Mörbylånga","The Moderate Party",8,10,11,12,12,9,11,9,11,8,11,15,16,11,11
"0840 Mörbylånga","The Centre Party",18,17,15,13,12,12,12,14,10,9,9,7,6,9,6
"0840 Mörbylånga","The Liberal Party",3,4,4,3,5,5,4,2,2,4,3,3,1,1,1
"0840 Mörbylånga","The Christian Democratic Party",0,0,1,1,1,1,2,1,4,3,2,2,1,2,3
"0840 Mörbylånga","The Green Party",..,..,..,1,1,3,2,3,3,2,2,3,3,1,0
"0840 Mörbylånga","The Social Democratic Party",16,17,17,19,18,18,16,18,15,17,17,14,15,13,14
"0840 Mörbylånga","The Left Party",1,1,1,0,0,1,1,2,4,2,2,2,2,2,2
"0840 Mörbylånga","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,1,2,5,6,6
"0840 Mörbylånga","Other Parties",3,0,0,0,0,0,1,0,0,4,2,1,0,0,0
"0860 Hultsfred","The Moderate Party",7,7,7,8,7,6,7,5,5,4,5,6,4,4,4
"0860 Hultsfred","The Centre Party",15,14,13,13,13,13,12,12,8,9,9,11,11,15,15
"0860 Hultsfred","The Liberal Party",3,3,3,2,3,2,2,1,1,2,1,1,1,0,0
"0860 Hultsfred","The Christian Democratic Party",2,2,2,3,2,3,5,3,7,6,4,5,4,4,6
"0860 Hultsfred","The Green Party",..,..,..,0,0,1,0,0,0,0,1,2,1,0,0
"0860 Hultsfred","The Social Democratic Party",20,21,20,20,20,20,17,21,19,21,18,15,16,12,11
"0860 Hultsfred","The Left Party",2,2,4,3,4,4,6,7,7,5,5,4,3,4,3
"0860 Hultsfred","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,2,1,5,6,6
"0860 Hultsfred","Other Parties",0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
"0861 Mönsterås","The Moderate Party",6,6,7,8,8,5,4,3,3,2,3,3,2,3,4
"0861 Mönsterås","The Centre Party",13,13,11,10,10,17,21,22,23,25,23,20,20,19,12
"0861 Mönsterås","The Liberal Party",2,2,3,1,3,2,1,1,1,1,1,1,1,1,1
"0861 Mönsterås","The Christian Democratic Party",2,2,2,2,2,2,3,1,2,2,2,2,1,2,4
"0861 Mönsterås","The Green Party",..,..,..,1,2,2,1,1,1,1,1,1,1,0,0
"0861 Mönsterås","The Social Democratic Party",23,23,23,24,21,18,16,19,16,16,17,18,17,15,17
"0861 Mönsterås","The Left Party",3,3,3,3,3,3,3,2,3,2,2,2,2,1,2
"0861 Mönsterås","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,0,2,5,8,9
"0861 Mönsterås","Other Parties",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0862 Emmaboda","The Moderate Party",4,4,5,5,6,4,4,4,4,4,5,7,7,7,7
"0862 Emmaboda","The Centre Party",14,13,13,11,10,11,8,7,6,6,8,7,6,7,8
"0862 Emmaboda","The Liberal Party",2,2,2,1,2,2,1,1,1,1,0,1,1,0,0
"0862 Emmaboda","The Christian Democratic Party",1,1,1,1,1,1,1,1,3,4,5,2,1,1,2
"0862 Emmaboda","The Green Party",..,..,..,1,1,2,1,1,1,1,1,1,2,1,1
"0862 Emmaboda","The Social Democratic Party",18,20,19,21,20,19,17,21,19,23,20,20,18,15,14
"0862 Emmaboda","The Left Party",2,1,1,1,1,1,1,1,3,2,2,2,2,2,2
"0862 Emmaboda","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,0,1,4,5,7
"0862 Emmaboda","Other Parties",0,0,0,0,0,1,8,5,4,0,0,0,0,3,0
"0880 Kalmar","The Moderate Party",11,11,13,16,14,12,16,14,15,11,13,13,9,10,13
"0880 Kalmar","The Centre Party",14,13,9,9,7,7,8,6,5,5,5,5,5,5,4
"0880 Kalmar","The Liberal Party",4,6,6,2,6,6,4,4,2,7,4,4,4,3,2
"0880 Kalmar","The Christian Democratic Party",2,2,2,2,1,2,4,2,6,6,4,2,2,3,4
"0880 Kalmar","The Green Party",..,..,..,1,2,4,2,3,3,3,3,4,4,2,2
"0880 Kalmar","The Social Democratic Party",28,27,27,29,29,28,25,28,24,24,27,29,28,26,24
"0880 Kalmar","The Left Party",2,2,4,2,2,2,2,4,6,5,3,2,3,4,4
"0880 Kalmar","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,2,2,6,8,8
"0880 Kalmar","Other Parties",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0881 Nybro","The Moderate Party",6,6,6,7,8,6,8,6,7,5,7,9,5,5,7
"0881 Nybro","The Centre Party",15,15,13,13,11,11,12,11,9,11,10,8,14,13,7
"0881 Nybro","The Liberal Party",2,2,3,1,3,3,2,1,1,2,1,1,1,2,1
"0881 Nybro","The Christian Democratic Party",2,1,2,2,2,2,3,2,4,4,3,2,2,3,3
"0881 Nybro","The Green Party",..,..,..,0,0,2,1,1,1,0,1,1,1,0,0
"0881 Nybro","The Social Democratic Party",22,23,22,24,23,22,21,24,22,21,21,21,14,15,13
"0881 Nybro","The Left Party",2,2,3,2,2,3,2,3,5,4,3,3,5,3,2
"0881 Nybro","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,1,2,6,8,8
"0881 Nybro","Other Parties",0,0,0,0,0,0,0,1,0,2,2,2,1,0,0
"0882 Oskarshamn","The Moderate Party",6,7,9,10,12,8,11,9,9,7,9,11,8,8,10
"0882 Oskarshamn","The Centre Party",11,12,11,9,7,7,7,4,2,3,3,2,2,3,2
"0882 Oskarshamn","The Liberal Party",3,5,5,3,6,5,4,1,1,3,2,3,6,5,1
"0882 Oskarshamn","The Christian Democratic Party",3,1,2,2,3,3,6,3,6,6,4,3,3,3,3
"0882 Oskarshamn","The Green Party",..,..,..,0,0,2,1,2,1,1,1,2,2,0,0
"0882 Oskarshamn","The Social Democratic Party",26,25,29,31,27,28,25,27,22,21,18,19,18,17,16
"0882 Oskarshamn","The Left Party",2,1,3,3,4,6,5,5,10,8,10,6,4,4,4
"0882 Oskarshamn","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,2,3,6,9,11
"0882 Oskarshamn","Other Parties",0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"0883 Västervik","The Moderate Party",10,10,10,12,12,10,12,10,12,10,22,21,13,12,13
"0883 Västervik","The Centre Party",19,19,14,11,9,11,10,10,7,8,6,4,5,5,4
"0883 Västervik","The Liberal Party",4,4,4,1,5,6,4,2,2,6,2,2,3,3,2
"0883 Västervik","The Christian Democratic Party",2,2,2,2,2,2,3,2,5,4,2,1,1,2,3
"0883 Västervik","The Green Party",..,..,..,1,2,3,2,2,3,2,2,2,3,2,1
"0883 Västervik","The Social Democratic Party",35,34,37,38,36,34,25,32,26,24,22,21,21,18,18
"0883 Västervik","The Left Party",5,3,3,3,3,4,3,3,7,5,3,2,2,3,3
"0883 Västervik","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,0,2,5,7,9
"0883 Västervik","Other Parties",0,3,5,7,6,5,4,2,1,4,4,2,4,5,4
"0884 Vimmerby","The Moderate Party",7,8,8,10,9,7,9,7,7,4,6,13,10,6,10
"0884 Vimmerby","The Centre Party",21,20,19,17,16,17,17,16,15,16,13,9,10,14,8
"0884 Vimmerby","The Liberal Party",2,2,2,1,3,2,2,1,1,1,1,1,1,0,0
"0884 Vimmerby","The Christian Democratic Party",1,1,1,1,1,1,3,2,4,5,6,3,2,5,5
"0884 Vimmerby","The Green Party",..,..,..,0,0,1,1,1,1,1,1,2,1,0,0
"0884 Vimmerby","The Social Democratic Party",17,17,17,19,19,19,16,19,17,16,19,17,19,13,13
"0884 Vimmerby","The Left Party",1,1,2,1,1,2,1,2,3,2,3,2,2,5,6
"0884 Vimmerby","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,0,2,4,6,7
"0884 Vimmerby","Other Parties",0,0,0,0,0,0,0,1,1,4,0,0,0,0,0
"0885 Borgholm","The Moderate Party",8,8,8,10,7,8,11,9,9,8,9,9,6,6,6
"0885 Borgholm","The Centre Party",23,20,19,16,18,17,14,13,12,15,18,11,7,5,3
"0885 Borgholm","The Liberal Party",2,3,3,2,4,3,2,2,2,2,1,1,0,0,0
"0885 Borgholm","The Christian Democratic Party",2,2,2,3,2,2,3,2,6,6,3,2,1,1,1
"0885 Borgholm","The Green Party",..,..,..,1,3,3,2,2,2,2,2,2,1,0,0
"0885 Borgholm","The Social Democratic Party",12,12,11,12,11,13,12,16,12,12,11,11,11,12,16
"0885 Borgholm","The Left Party",2,3,2,1,2,1,1,1,3,2,2,1,1,1,2
"0885 Borgholm","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,1,1,2,4,4
"0885 Borgholm","Other Parties",0,1,4,4,2,2,4,4,3,2,2,3,6,6,3
"0980 Gotland","The Moderate Party",10,10,11,13,11,9,11,11,13,11,14,15,13,11,13
"0980 Gotland","The Centre Party",0,27,23,19,18,19,18,15,15,13,17,15,14,18,13
"0980 Gotland","The Liberal Party",0,6,6,4,7,5,4,2,3,4,4,4,4,3,2
"0980 Gotland","The Christian Democratic Party",0,0,0,0,0,0,2,0,3,3,1,0,0,2,2
"0980 Gotland","The Green Party",..,..,..,1,3,6,4,5,4,4,4,7,8,4,4
"0980 Gotland","The Social Democratic Party",28,27,27,30,28,28,25,30,23,28,24,24,21,18,23
"0980 Gotland","The Left Party",0,1,4,4,4,4,4,4,7,8,7,6,7,7,6
"0980 Gotland","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,0,0,3,6,8
"0980 Gotland","Other Parties",33,0,0,0,0,0,3,4,3,0,0,0,1,2,0
"1060 Olofström","The Moderate Party",3,5,5,6,6,4,6,5,5,3,5,5,5,5,6
"1060 Olofström","The Centre Party",10,10,8,8,5,6,5,4,4,4,5,5,5,7,6
"1060 Olofström","The Liberal Party",4,4,5,2,5,4,4,3,3,11,4,2,1,0,0
"1060 Olofström","The Christian Democratic Party",1,2,1,2,2,2,3,2,4,4,3,3,2,2,2
"1060 Olofström","The Green Party",..,..,..,0,1,2,1,2,3,1,1,1,1,0,0
"1060 Olofström","The Social Democratic Party",21,25,27,28,27,28,25,27,23,20,25,25,25,21,19
"1060 Olofström","The Left Party",2,3,3,3,3,3,4,5,7,6,4,4,3,3,3
"1060 Olofström","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,2,4,7,11,13
"1060 Olofström","Other Parties",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"1080 Karlskrona","The Moderate Party",9,11,13,15,15,12,16,17,17,11,16,18,15,16,16
"1080 Karlskrona","The Centre Party",17,15,11,12,9,9,9,7,6,5,6,5,5,6,5
"1080 Karlskrona","The Liberal Party",11,11,11,6,10,9,8,4,5,10,7,6,4,4,3
"1080 Karlskrona","The Christian Democratic Party",0,0,1,1,1,1,5,2,7,5,3,3,3,4,6
"1080 Karlskrona","The Green Party",..,..,..,0,0,4,2,3,2,2,3,4,4,2,0
"1080 Karlskrona","The Social Democratic Party",37,38,37,39,36,36,32,38,31,35,30,28,29,25,25
"1080 Karlskrona","The Left Party",1,0,2,2,4,4,3,4,7,4,2,3,4,4,4
"1080 Karlskrona","The Sweden Democrats",..,..,..,..,..,0,0,0,0,3,8,8,11,14,16
"1080 Karlskrona","Other Parties",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1081 Ronneby","The Moderate Party",5,5,7,8,8,6,8,7,8,7,9,11,9,9,9
"1081 Ronneby","The Centre Party",13,13,11,10,7,7,7,5,5,6,6,6,5,4,3
"1081 Ronneby","The Liberal Party",4,4,4,2,5,4,4,3,3,5,3,3,2,2,2
"1081 Ronneby","The Christian Democratic Party",0,0,0,0,0,1,2,1,3,2,1,1,1,1,2
"1081 Ronneby","The Green Party",..,..,..,0,1,3,1,2,2,1,1,2,2,1,1
"1081 Ronneby","The Social Democratic Party",25,25,25,27,26,26,24,24,19,21,19,15,17,15,15
"1081 Ronneby","The Left Party",2,2,2,2,2,2,2,3,6,4,3,3,3,2,3
"1081 Ronneby","The Sweden Democrats",..,..,..,..,..,0,0,0,0,1,3,5,8,13,13
"1081 Ronneby","Other Parties",0,0,0,0,0,0,1,4,3,2,4,3,2,2,1
"1082 Karlshamn","The Moderate Party",5,5,7,9,7,5,7,7,8,7,9,11,11,11,13
"1082 Karlshamn","The Centre Party",10,10,7,7,5,5,4,3,3,4,4,3,3,5,4
"1082 Karlshamn","The Liberal Party",4,5,5,2,6,4,4,2,2,5,3,3,1,2,2
"1082 Karlshamn","The Christian Democratic Party",1,2,2,3,3,2,4,2,4,4,2,1,0,2,2
"1082 Karlshamn","The Green Party",..,..,..,0,0,3,2,3,3,3,4,5,5,2,2
"1082 Karlshamn","The Social Democratic Party",26,24,25,27,26,26,24,25,20,19,21,20,22,18,12
"1082 Karlshamn","The Left Party",3,3,3,3,2,2,2,2,4,3,2,2,2,2,3
"1082 Karlshamn","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,4,5,7,9,11
"1082 Karlshamn","Other Parties",0,0,0,0,2,4,4,7,7,6,2,1,0,0,2
"1083 Sölvesborg","The Moderate Party",7,8,11,11,11,9,11,10,11,9,12,13,9,9,8
"1083 Sölvesborg","The Centre Party",11,10,8,8,6,5,4,4,3,3,3,2,2,2,1
"1083 Sölvesborg","The Liberal Party",5,5,5,3,5,4,4,2,1,3,2,2,1,1,0
"1083 Sölvesborg","The Christian Democratic Party",1,1,1,1,1,2,3,1,4,3,2,1,1,2,2
"1083 Sölvesborg","The Green Party",..,..,..,0,1,4,3,2,2,1,0,2,1,0,0
"1083 Sölvesborg","The Social Democratic Party",23,23,22,24,24,24,22,27,22,22,21,21,21,17,14
"1083 Sölvesborg","The Left Party",2,2,2,2,1,1,1,3,5,4,3,2,2,2,3
"1083 Sölvesborg","The Sweden Democrats",..,..,..,..,..,0,0,0,1,2,5,6,11,14,20
"1083 Sölvesborg","Other Parties",0,0,0,0,0,0,1,0,0,2,1,0,1,2,1
"1214 Svalöv","The Moderate Party",5,5,6,7,8,7,8,7,8,6,6,7,5,4,4
"1214 Svalöv","The Centre Party",16,14,11,11,8,8,8,8,9,10,7,6,7,6,4
"1214 Svalöv","The Liberal Party",2,2,3,1,3,3,2,1,2,3,2,3,2,2,2
"1214 Svalöv","The Christian Democratic Party",0,0,0,0,0,1,2,1,2,2,1,1,0,1,2
"1214 Svalöv","The Green Party",..,..,..,0,0,2,1,2,2,1,1,2,1,1,0
"1214 Svalöv","The Social Democratic Party",18,16,17,18,18,17,16,19,15,15,12,10,10,8,8
"1214 Svalöv","The Left Party",0,0,0,0,0,0,0,0,1,1,1,1,1,1,2
"1214 Svalöv","The Sweden Democrats",..,..,..,..,..,0,0,0,0,2,5,5,8,11,13
"1214 Svalöv","Other Parties",0,4,4,4,4,3,4,3,2,1,0,0,1,1,0
"1229 Bara","The Moderate Party",6,..,..,..,..,..,..,..,..,..,..,..,..,0,0
"1229 Bara","The Centre Party",12,..,..,..,..,..,..,..,..,..,..,..,..,0,0
"1229 Bara","The Liberal Party",3,..,..,..,..,..,..,..,..,..,..,..,..,0,0
"1229 Bara","The Christian Democratic Party",0,..,..,..,..,..,..,..,..,..,..,..,..,0,0
"1229 Bara","The Green Party",..,..,..,..,..,..,..,..,..,..,..,..,..,0,0
"1229 Bara","The Social Democratic Party",14,..,..,..,..,..,..,..,..,..,..,..,..,0,0
"1229 Bara","The Left Party",0,..,..,..,..,..,..,..,..,..,..,..,..,0,0
"1229 Bara","The Sweden Democrats",..,..,..,..,..,..,..,..,..,..,..,..,..,0,0
"1229 Bara","Other Parties",0,..,..,..,..,..,..,..,..,..,..,..,..,0,0
"1230 Staffanstorp","The Moderate Party",10,10,13,14,15,14,17,13,15,11,16,19,14,18,18
"1230 Staffanstorp","The Centre Party",12,10,7,6,4,5,4,3,2,2,3,2,2,2,2
"1230 Staffanstorp","The Liberal Party",3,5,5,3,5,4,4,3,1,4,3,3,3,3,3
"1230 Staffanstorp","The Christian Democratic Party",0,0,0,0,0,0,1,1,2,2,1,1,1,1,1
"1230 Staffanstorp","The Green Party",..,..,..,1,0,2,1,1,1,1,2,2,3,2,1
"1230 Staffanstorp","The Social Democratic Party",16,16,15,17,16,15,14,18,15,16,12,10,11,9,11
"1230 Staffanstorp","The Left Party",0,0,1,0,0,0,0,0,1,1,0,0,1,1,1
"1230 Staffanstorp","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,1,2,5,5,4
"1230 Staffanstorp","Other Parties",0,0,0,0,1,1,0,2,4,4,3,2,1,0,0
"1231 Burlöv","The Moderate Party",6,7,8,10,9,9,11,9,9,7,9,11,8,8,9
"1231 Burlöv","The Centre Party",9,7,4,3,2,2,2,2,1,1,2,1,1,2,2
"1231 Burlöv","The Liberal Party",3,5,5,2,5,5,4,2,2,4,3,3,2,3,2
"1231 Burlöv","The Christian Democratic Party",0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
"1231 Burlöv","The Green Party",..,..,..,0,1,3,2,2,2,1,1,2,3,2,2
"1231 Burlöv","The Social Democratic Party",22,21,22,24,20,20,18,23,19,17,15,14,15,13,14
"1231 Burlöv","The Left Party",1,1,2,2,2,2,1,1,2,3,2,2,2,3,3
"1231 Burlöv","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,0,7,10,10,9
"1231 Burlöv","Other Parties",0,0,0,0,2,0,2,2,5,7,8,1,0,0,0
"1233 Vellinge","The Moderate Party",15,16,20,24,24,27,30,30,34,33,35,28,26,26,22
"1233 Vellinge","The Centre Party",13,11,8,7,6,4,4,4,2,1,1,0,0,4,3
"1233 Vellinge","The Liberal Party",4,7,7,3,5,4,4,3,2,4,4,8,7,7,9
"1233 Vellinge","The Christian Democratic Party",1,0,0,0,0,0,1,1,2,2,2,1,0,1,3
"1233 Vellinge","The Green Party",..,..,..,1,1,3,1,1,1,1,0,2,3,2,2
"1233 Vellinge","The Social Democratic Party",16,15,14,14,12,10,8,10,7,7,6,5,6,4,4
"1233 Vellinge","The Left Party",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1233 Vellinge","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,0,3,6,7,8
"1233 Vellinge","Other Parties",0,0,0,0,1,1,1,0,1,1,1,4,3,0,0
"1256 Östra Göinge","The Moderate Party",4,4,6,6,6,5,7,6,7,6,6,8,8,14,15
"1256 Östra Göinge","The Centre Party",10,9,7,7,6,5,5,4,3,5,3,2,2,2,1
"1256 Östra Göinge","The Liberal Party",3,4,4,2,4,4,3,2,1,3,2,3,1,0,0
"1256 Östra Göinge","The Christian Democratic Party",1,1,1,1,1,1,3,2,4,3,2,2,1,1,1
"1256 Östra Göinge","The Green Party",..,..,..,0,0,2,1,2,2,2,1,1,1,0,0
"1256 Östra Göinge","The Social Democratic Party",22,22,22,24,23,23,20,23,20,19,14,11,11,7,6
"1256 Östra Göinge","The Left Party",1,1,1,1,1,1,1,2,4,3,1,1,1,1,1
"1256 Östra Göinge","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,2,3,6,5,7
"1256 Östra Göinge","Other Parties",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"1257 Örkelljunga","The Moderate Party",10,11,12,13,13,12,15,13,12,10,13,12,8,9,7
"1257 Örkelljunga","The Centre Party",15,14,12,10,8,9,8,8,6,5,5,4,3,3,3
"1257 Örkelljunga","The Liberal Party",5,4,5,3,5,4,4,2,3,7,3,4,2,0,0
"1257 Örkelljunga","The Christian Democratic Party",3,3,3,3,3,3,5,4,7,7,5,4,4,4,5
"1257 Örkelljunga","The Green Party",..,..,..,2,1,2,0,0,0,0,0,1,2,1,0
"1257 Örkelljunga","The Social Democratic Party",12,11,12,14,13,12,9,15,12,14,14,11,11,8,8
"1257 Örkelljunga","The Left Party",0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
"1257 Örkelljunga","The Sweden Democrats",..,..,..,..,..,0,0,0,0,0,3,5,10,12,14
"1257 Örkelljunga","Other Parties",0,2,1,0,2,3,4,3,3,1,2,4,1,0,0
"1260 Bjuv","The Moderate Party",3,4,6,8,7,6,8,7,6,5,6,7,6,5,5
